id,hands,deltarank,deltaage,matchresult
42949673827,1.0,28.0,-0.2518822723999996,0.0
42949673828,1.0,12.0,8.5256673512,1.0
42949673829,1.0,111.0,5.921971252599999,0.0
42949673830,1.0,236.0,4.6160164271,0.0
42949673831,1.0,-19.0,0.3997262149999976,0.0
42949673832,1.0,84.0,2.130047912400002,0.0
42949673833,1.0,138.0,1.3497604380000006,1.0
42949673834,1.0,-70.0,-0.2984257358000022,1.0
42949673835,0.0,-502.0,-0.07665982199999988,1.0
42949673836,1.0,-164.0,-1.1964407939000026,1.0
42949673837,1.0,-51.0,-7.277207392199998,1.0
42949673839,1.0,-31.0,8.8596851472,0.0
42949673840,1.0,23.0,1.0978781656999992,0.0
42949673841,1.0,-220.0,1.0595482545999992,1.0
42949673842,1.0,-28.0,5.1772758384,0.0
42949673843,1.0,-34.0,5.032169746699999,1.0
42949673844,1.0,-100.0,0.9637234769999985,1.0
42949673845,1.0,53.0,1.3716632442999988,0.0
42949673846,1.0,45.0,5.032169746700003,1.0
42949673847,1.0,20.0,-5.130732375100003,0.0
42949673848,1.0,65.0,-0.09856262830000162,0.0
42949673849,1.0,-23.0,-0.5831622176000018,1.0
42949673850,1.0,85.0,4.544832306700002,0.0
42949673851,1.0,-40.0,-0.498288843200001,1.0
42949673852,1.0,31.0,6.4640657084,0.0
42949673853,1.0,-99.0,-3.5592060233,1.0
42949673854,1.0,79.0,8.002737850800003,1.0
42949673855,0.0,-66.0,-6.083504448999999,1.0
42949673856,1.0,59.0,-4.1232032854000025,0.0
42949673857,0.0,44.0,-1.5687885010000002,0.0
42949673858,1.0,-60.0,0.5749486653000027,1.0
42949673859,1.0,96.0,-6.855578371,0.0
42949673860,1.0,-50.0,-4.3586584530999986,1.0
42949673862,1.0,-27.0,4.109514031499998,1.0
42949673863,1.0,122.0,-5.245722108199999,1.0
42949673864,0.0,-25.0,-7.3401779603,1.0
42949673865,1.0,61.0,9.133470225899998,0.0
42949673866,1.0,-33.0,2.5270362764999987,1.0
42949673867,1.0,-36.0,4.8651608487,1.0
42949673868,1.0,-25.0,-5.152635181400001,1.0
42949673869,1.0,66.0,5.7768651608,1.0
42949673870,1.0,12.0,1.7604380561,1.0
42949673871,1.0,-4.0,6.412046543500001,1.0
42949673872,1.0,29.0,5.3360711841,0.0
42949673873,1.0,69.0,7.173169062300001,0.0
42949673874,0.0,14.0,-2.5900068446000013,0.0
42949673875,1.0,4.0,-0.5859000684999991,1.0
42949673876,1.0,26.0,2.442162902099998,0.0
42949673877,0.0,-13.0,-4.4188911703999985,1.0
42949673878,1.0,-141.0,-3.411362080700002,1.0
42949673879,1.0,-13.0,-2.1492128678999975,1.0
42949673880,1.0,5.0,0.41067761809999936,0.0
42949673881,1.0,-51.0,-4.3203285421,0.0
42949673882,1.0,11.0,5.037645448300001,0.0
42949673883,0.0,-26.0,-0.0821355235999981,1.0
42949673884,1.0,15.0,1.026694045100001,0.0
42949673885,0.0,-5.0,2.3080082135000026,1.0
42949673886,1.0,4.0,4.725530458599998,1.0
42949673887,1.0,-70.0,-8.156057494800002,1.0
42949673888,0.0,-8.0,2.269678302599999,1.0
42949673889,0.0,-6.0,-3.7590691306999986,1.0
42949673890,1.0,2.0,-5.765913757700002,1.0
42949673891,0.0,-3.0,0.9472963723000021,1.0
42949673892,0.0,36.0,0.651608487299999,0.0
42949673893,1.0,455.0,-5.659137576999999,1.0
42949673894,1.0,-51.0,-4.985626283400002,1.0
42949673895,1.0,164.0,-0.4709103354000028,0.0
42949673896,1.0,17.0,-2.1136208076999985,0.0
42949673897,0.0,-21.0,0.24914442169999873,0.0
42949673898,0.0,-26.0,1.2183436002000008,0.0
42949673899,1.0,-142.0,-3.104722792599997,1.0
42949673900,0.0,-18.0,-0.8624229979000013,1.0
42949673901,1.0,-127.0,2.0424366871999986,1.0
42949673902,1.0,-3.0,-7.928815879600002,1.0
42949673903,1.0,30.0,1.1991786448,0.0
42949673904,1.0,-57.0,10.8774811772,1.0
42949673905,1.0,7.0,4.4298425735,1.0
42949673906,1.0,206.0,-4.577686516,0.0
42949673907,1.0,44.0,8.1560574949,0.0
42949673908,0.0,-477.0,4.950034223199999,1.0
42949673909,1.0,17.0,2.3463381244999972,0.0
42949673910,1.0,-45.0,0.5503080083,0.0
42949673911,0.0,-39.0,-6.288843258099998,1.0
42949673912,1.0,48.0,-0.22997946619999965,1.0
42949673913,1.0,-20.0,-0.7446954141000006,0.0
42949673914,1.0,-22.0,-4.7885010267000006,0.0
42949673915,1.0,-32.0,-3.2279260779999994,1.0
42949673917,1.0,-38.0,-4.698151950699998,1.0
42949673918,1.0,34.0,1.763175906899999,0.0
42949673919,1.0,51.0,10.1245722108,0.0
42949673920,0.0,11.0,-0.24640657089999962,0.0
42949673921,1.0,-24.0,-3.1238877480999996,1.0
42949673922,0.0,3.0,-0.9472963724000003,1.0
42949673923,1.0,130.0,2.086242299800002,1.0
42949673924,1.0,-36.0,1.0787132101000019,1.0
42949673925,1.0,79.0,2.2888432581000018,1.0
42949673926,1.0,46.0,2.193018480500001,1.0
42949673927,1.0,-17.0,1.1498973305999982,0.0
42949673928,1.0,26.0,-3.2607802874999976,0.0
42949673929,1.0,-61.0,-2.918548939099999,1.0
42949673930,1.0,83.0,-1.681040383300001,1.0
42949673931,1.0,101.0,4.9418206707,0.0
42949673932,1.0,24.0,-0.03011635869999907,0.0
42949673933,1.0,8.0,-3.4770704996,1.0
42949673934,1.0,18.0,-2.0013689254000013,0.0
42949673935,1.0,8.0,-4.873374401100001,0.0
42949673936,1.0,5.0,-9.065023956199997,0.0
42949673937,0.0,-20.0,-0.5311430526999992,1.0
42949673939,1.0,201.0,-0.7775496235999988,1.0
42949673940,1.0,-18.0,-3.6960985627000014,0.0
42949673941,0.0,-59.0,8.588637919300002,0.0
42949673942,1.0,17.0,2.874743326499999,1.0
42949673943,1.0,-15.0,-6.0150581794,1.0
42949673944,1.0,22.0,-0.8733744011000013,0.0
42949673945,1.0,-27.0,-3.4223134838999982,0.0
42949673946,0.0,-9.0,2.7515400411,0.0
42949673947,0.0,-166.0,-6.759753593399999,1.0
42949673948,1.0,77.0,3.4551676934,1.0
42949673949,1.0,-15.0,-1.2950034222999989,1.0
42949673950,1.0,-61.0,-9.516769336099998,0.0
42949673951,1.0,-31.0,-5.8151950719,1.0
42949673952,1.0,-90.0,-1.3497604380000006,0.0
42949673953,1.0,-39.0,4.2765229295000005,1.0
42949673955,0.0,-26.0,-0.08213552360000165,1.0
42949673956,1.0,36.0,5.007529089599998,0.0
42949673957,1.0,227.0,1.1718001369,0.0
42949673958,1.0,62.0,9.114305270400003,0.0
42949673959,0.0,-82.0,1.108829568800001,0.0
42949673961,1.0,-33.0,-5.1279945243,1.0
42949673962,1.0,38.0,-2.5379876796999987,0.0
42949673963,0.0,97.0,9.8042436687,0.0
42949673964,1.0,-25.0,-6.557152635199998,0.0
42949673965,1.0,104.0,-0.02464065710000085,0.0
42949673966,1.0,-6.0,0.5831622175999982,1.0
42949673968,1.0,33.0,6.483230663900002,0.0
42949673969,0.0,29.0,-1.8562628337000007,1.0
42949673970,1.0,-14.0,3.6358658452999997,0.0
42949673971,0.0,-65.0,-7.208761122499997,1.0
42949673972,1.0,-5.0,-5.949349760399997,1.0
42949673973,0.0,-5.0,-3.5154004107,1.0
42949673974,0.0,-73.0,0.8596851472000004,1.0
42949673975,0.0,-3.0,0.9472963724000003,1.0
42949673976,1.0,13.0,2.149212867900001,0.0
42949673977,0.0,-2.0,0.9664613279000029,1.0
42949673978,1.0,41.0,-5.144421629,1.0
42949673979,1.0,-52.0,0.14510609170000066,0.0
42949673980,1.0,28.0,-1.251197809699999,1.0
42949673981,1.0,-2.0,-4.4681724846,1.0
42949673982,1.0,-10.0,3.0061601642000007,0.0
42949673983,1.0,-51.0,6.1683778234,0.0
42949673984,1.0,47.0,-6.245037645500002,1.0
42949673985,1.0,-3.0,2.0150581792999986,1.0
42949673986,1.0,-69.0,7.4442162902000035,0.0
42949673987,1.0,19.0,1.7604380562000017,0.0
42949673988,1.0,-6.0,-3.1923340178000004,0.0
42949673989,1.0,-5.0,-2.3983572896,0.0
42949673990,1.0,100.0,2.308008213499999,0.0
42949673991,1.0,,12.550308008200002,1.0
42949673992,0.0,21.0,7.8247775496,0.0
42949673993,1.0,-2.0,-3.0663928816000023,1.0
42949673994,1.0,-113.0,2.5516769335999996,0.0
42949673995,1.0,-106.0,6.234086242299998,1.0
42949673996,1.0,-48.0,-0.720054757099998,1.0
42949673997,1.0,38.0,1.8151950718999998,1.0
42949673998,1.0,-61.0,2.7734428473,1.0
42949673999,1.0,-61.0,0.6406570842000008,1.0
42949674000,0.0,-74.0,4.613278576300001,0.0
42949674002,1.0,127.0,-1.5085557837000003,0.0
42949674003,1.0,7.0,-1.4401095141000013,1.0
42949674005,1.0,-87.0,-0.5311430526999992,0.0
42949674006,1.0,40.0,1.5633127995000002,1.0
42949674007,1.0,-58.0,-2.0396988363999995,1.0
42949674008,0.0,-20.0,-1.018480492800002,1.0
42949674009,1.0,37.0,-2.809034907600001,0.0
42949674010,1.0,81.0,-5.5085557837,0.0
42949674011,1.0,-30.0,-2.6885694729999976,1.0
42949674012,1.0,29.0,-1.0184804927999984,1.0
42949674013,1.0,83.0,-2.212183436,1.0
42949674014,1.0,25.0,-1.9904175222999996,0.0
42949674016,1.0,-37.0,0.41615331959999935,1.0
42949674018,1.0,13.0,4.079397672899997,1.0
42949674019,1.0,-67.0,0.3641341547000003,0.0
42949674020,1.0,53.0,0.9691991786000003,0.0
42949674022,1.0,-68.0,3.969883641399999,1.0
42949674023,1.0,-11.0,0.8323066393000005,1.0
42949674024,1.0,-27.0,0.6132785763000008,1.0
42949674025,1.0,23.0,-3.6249144422000015,0.0
42949674026,1.0,-70.0,1.6591375769999992,1.0
42949674027,1.0,96.0,-2.4065708418000007,1.0
42949674028,1.0,-13.0,1.1690622861000008,0.0
42949674029,1.0,22.0,-3.025325119799998,1.0
42949674030,1.0,-3.0,-1.593429158100001,0.0
42949674031,1.0,-28.0,6.732375085600001,0.0
42949674032,1.0,96.0,-0.7063655031000025,0.0
42949674033,1.0,-107.0,-4.9418206707999985,1.0
42949674034,1.0,29.0,-6.540725530500001,0.0
42949674035,1.0,-21.0,1.6728268309999983,0.0
42949674036,0.0,14.0,-0.5804243669000009,0.0
42949674037,1.0,-6.0,4.558521560599999,0.0
42949674038,1.0,12.0,-3.1184120465999996,0.0
42949674039,1.0,-26.0,-3.490759753599999,1.0
42949674041,1.0,-2.0,1.9794661190999996,1.0
42949674042,1.0,-55.0,0.6297056810000008,1.0
42949674044,0.0,50.0,-1.9274469540999988,1.0
42949674045,1.0,21.0,0.21902806289999788,1.0
42949674046,1.0,-29.0,2.2559890486,1.0
42949674047,1.0,-40.0,6.275154004099999,1.0
42949674049,0.0,36.0,2.280629705700001,0.0
42949674050,1.0,-85.0,-2.2231348392,1.0
42949674051,1.0,-20.0,2.2012320328999984,1.0
42949674052,0.0,20.0,1.9329226557000005,0.0
42949674053,1.0,54.0,3.1266255988999987,1.0
42949674054,1.0,40.0,9.787816564,0.0
42949674055,1.0,-52.0,3.8986995208999993,1.0
42949674056,0.0,-20.0,-0.030116358600000837,0.0
42949674057,1.0,35.0,2.6173853525000013,0.0
42949674058,1.0,-55.0,-2.7570157426999984,1.0
42949674059,1.0,22.0,-1.4592744695000022,0.0
42949674060,1.0,-30.0,-6.483230663899999,1.0
42949674061,1.0,-74.0,2.4038329911,1.0
42949674062,0.0,-41.0,5.607118411999998,0.0
42949674063,0.0,13.0,-2.814510609199999,0.0
42949674064,1.0,-22.0,-2.442162902099998,1.0
42949674065,0.0,26.0,1.8015058179000007,0.0
42949674066,0.0,-15.0,2.5900068446000013,1.0
42949674067,1.0,-43.0,-4.5010266939999966,0.0
42949674068,0.0,18.0,-0.8131416838000014,0.0
42949674069,1.0,7.0,3.4907597536000026,0.0
42949674070,1.0,14.0,5.0568104038,0.0
42949674071,0.0,69.0,-2.6502395618999977,1.0
42949674072,1.0,-17.0,-2.6967830253999985,1.0
42949674073,1.0,7.0,2.5489390828000005,0.0
42949674075,1.0,2.0,-1.3415468857000015,0.0
42949674076,0.0,-74.0,6.0369609856,1.0
42949674077,0.0,-12.0,-5.845311430500001,1.0
42949674078,1.0,-1.0,5.785078713200001,0.0
42949674079,0.0,-2.0,0.9664613278999994,1.0
42949674080,1.0,22.0,-1.3086926763000015,0.0
42949674081,1.0,50.0,-3.479808350399999,0.0
42949674082,1.0,36.0,11.0527036276,1.0
42949674083,1.0,-102.0,3.594798083499999,1.0
42949674084,1.0,16.0,2.2368240930999974,1.0
42949674085,1.0,-114.0,-8.917180013700001,0.0
42949674086,1.0,-32.0,1.163586584499999,1.0
42949674087,1.0,-3.0,-10.0971937029,1.0
42949674088,1.0,145.0,3.4989733059000017,0.0
42949674089,1.0,22.0,-3.1676933606999995,0.0
42949674090,0.0,6.0,-2.639288158800003,1.0
42949674091,0.0,84.0,1.081451060900001,0.0
42949674092,1.0,-9.0,-2.6091718001000004,1.0
42949674093,1.0,-158.0,13.6235455168,1.0
42949674094,0.0,120.0,-8.407939767200002,0.0
42949674095,1.0,55.0,5.28678987,0.0
42949674096,1.0,-42.0,-1.2046543463999981,1.0
42949674097,1.0,12.0,6.017796030100001,0.0
42949674098,1.0,59.0,2.8446269678,0.0
42949674099,1.0,138.0,3.622176591399999,1.0
42949674100,1.0,-73.0,0.02464065710000085,0.0
42949674101,1.0,-149.0,-5.180013689200003,0.0
42949674102,1.0,-24.0,2.288843258,0.0
42949674104,1.0,13.0,2.2149212868000028,1.0
42949674105,1.0,-88.0,6.483230663899999,1.0
42949674106,0.0,-63.0,2.3572895277000008,0.0
42949674107,0.0,166.0,-3.293634496900001,0.0
42949674108,1.0,53.0,2.1382614647999993,0.0
42949674110,1.0,8.0,4.1067761807000025,1.0
42949674111,1.0,-56.0,-5.111567419499998,1.0
42949674112,1.0,-21.0,5.103353867200003,1.0
42949674113,1.0,120.0,-5.9603011636000005,0.0
42949674114,1.0,-101.0,-7.5509924709000025,1.0
42949674115,1.0,26.0,1.4839151265999995,0.0
42949674116,1.0,6.0,-1.861738535199997,0.0
42949674117,0.0,80.0,-5.3141683778000015,0.0
42949674118,1.0,-61.0,-7.375770020600001,1.0
42949674119,1.0,36.0,7.578370978700001,0.0
42949674120,1.0,-28.0,-3.501711156799999,1.0
42949674121,1.0,62.0,0.3942505132999976,1.0
42949674122,1.0,-12.0,-2.321697467499998,1.0
42949674123,1.0,6.0,4.1095140314,0.0
42949674124,1.0,75.0,-2.655715263500003,0.0
42949674125,1.0,5.0,8.153319644,0.0
42949674126,1.0,-1.0,6.067077344200001,0.0
42949674127,0.0,84.0,2.4476386036999997,0.0
42949674128,1.0,-135.0,2.806297056800002,1.0
42949674129,1.0,-8.0,-2.1957563313,1.0
42949674130,1.0,121.0,-3.222450376500003,0.0
42949674131,1.0,85.0,9.8042436687,0.0
42949674132,1.0,1273.0,-6.995208761099999,0.0
42949674134,1.0,-17.0,-11.419575633200004,0.0
42949674135,1.0,-30.0,-8.117727583899999,1.0
42949674136,1.0,14.0,-0.9664613278999994,0.0
42949674137,0.0,-48.0,-0.42984257359999845,1.0
42949674138,0.0,82.0,-2.401095140299997,0.0
42949674139,1.0,135.0,-2.691307323700002,1.0
42949674140,1.0,82.0,4.999315537299999,0.0
42949674141,1.0,-59.0,-0.49281314169999746,0.0
42949674142,1.0,105.0,10.710472279300003,0.0
42949674143,1.0,48.0,4.4407939767,0.0
42949674144,1.0,76.0,-3.2799452430000002,1.0
42949674145,1.0,71.0,3.553730321699998,0.0
42949674146,0.0,34.0,-10.543463381300004,0.0
42949674147,1.0,-35.0,-1.3661875427999988,0.0
42949674148,0.0,64.0,-4.142368240899998,1.0
42949674149,1.0,-103.0,3.5427789185000016,1.0
42949674150,1.0,129.0,1.9493497604999988,1.0
42949674152,1.0,45.0,10.521560575000002,0.0
42949674153,0.0,-4.0,0.5722108145,1.0
42949674154,1.0,-63.0,0.5420944558000009,1.0
42949674155,1.0,-84.0,-3.0280629706000006,1.0
42949674156,1.0,-1.0,2.5516769335999996,1.0
42949674157,1.0,-58.0,-4.999315537299999,0.0
42949674158,1.0,-448.0,-5.434633812399998,0.0
42949674159,1.0,-88.0,-7.728952772000003,1.0
42949674160,1.0,-49.0,8.648870636599998,0.0
42949674162,0.0,-129.0,-1.3880903490000023,0.0
42949674163,1.0,-39.0,-4.845995893200005,0.0
42949674164,1.0,24.0,3.4989733059000017,0.0
42949674165,1.0,-11.0,1.034907597500002,1.0
42949674166,1.0,-48.0,-6.5954825461999995,1.0
42949674167,1.0,-669.0,10.412046543399999,1.0
42949674168,1.0,10.0,-0.9062286105000013,0.0
42949674169,1.0,27.0,-1.3908281998999996,0.0
42949674170,1.0,5.0,0.5859000685000026,0.0
42949674171,0.0,-16.0,-0.2710472280000005,0.0
42949674172,1.0,-26.0,-2.1519507187,1.0
42949674173,1.0,50.0,6.261464750199998,1.0
42949674174,0.0,-64.0,2.4695414100000015,1.0
42949674175,1.0,-946.0,-1.207392197099999,1.0
42949674176,1.0,-28.0,-2.4558521561000006,0.0
42949674177,0.0,-1.0,0.16427104729999797,0.0
42949674178,1.0,-7.0,-1.9219712525999988,0.0
42949674179,1.0,-131.0,0.9774127310000011,1.0
42949674180,1.0,-19.0,-3.537303216999998,0.0
42949674181,1.0,5.0,-3.8603696097999993,0.0
42949674182,1.0,486.0,5.289527720699997,0.0
42949674183,1.0,-44.0,2.316221765999998,1.0
42949674184,0.0,154.0,1.1197809719000027,0.0
42949674185,1.0,-84.0,-8.977412731000005,1.0
42949674186,1.0,-33.0,-0.2518822723999996,1.0
42949674187,1.0,16.0,6.5516769336,1.0
42949674188,1.0,10.0,2.3216974675000017,0.0
42949674189,1.0,-19.0,0.6132785763000008,1.0
42949674190,1.0,-23.0,0.8706365504000004,1.0
42949674191,0.0,51.0,-3.496235455099999,0.0
42949674192,1.0,-10.0,-2.8364134154999974,0.0
42949674193,1.0,-221.0,1.0677618070000001,1.0
42949674194,1.0,80.0,9.2156057495,0.0
42949674195,1.0,-7.0,-2.2368240930000027,0.0
42949674196,1.0,29.0,-1.8973305955000015,1.0
42949674197,0.0,17.0,4.1697467488000015,0.0
42949674198,1.0,-21.0,3.6358658453000032,1.0
42949674199,1.0,2.0,0.3039014374000004,0.0
42949674200,1.0,26.0,7.2525667351,0.0
42949674201,1.0,-2.0,-0.8432580423999987,1.0
42949674202,0.0,6.0,-1.210130048,0.0
42949674203,1.0,61.0,4.906228610499998,0.0
42949674204,1.0,26.0,7.175906913000002,0.0
42949674205,0.0,-43.0,-2.193018480500001,1.0
42949674206,1.0,-6.0,3.690622861100003,0.0
42949674207,1.0,5.0,5.9493497604000005,0.0
42949674208,1.0,1.0,4.725530458599998,1.0
42949674209,0.0,4.0,-2.308008213499999,1.0
42949674210,1.0,-4.0,-2.0752908965999985,1.0
42949674211,1.0,1.0,-6.0670773442999995,1.0
42949674212,1.0,-3.0,1.3607118412000005,1.0
42949674213,1.0,-84.0,-0.42984257359999845,1.0
42949674214,1.0,1.0,-2.986995208699998,0.0
42949674215,1.0,10.0,8.6269678303,0.0
42949674216,1.0,-31.0,-3.468856947300001,0.0
42949674217,1.0,-2.0,-1.3470225872999997,1.0
42949674218,1.0,48.0,4.147843942599998,0.0
42949674219,1.0,1.0,0.3805612594000003,0.0
42949674220,1.0,9.0,-2.6940451744999976,0.0
42949674221,1.0,-13.0,7.206023271700001,1.0
42949674222,0.0,-43.0,-0.4490075289999993,0.0
42949674223,1.0,-36.0,0.9281314168999977,0.0
42949674225,1.0,19.0,-1.7577002053000008,1.0
42949674226,1.0,103.0,6.023271731599998,0.0
42949674227,0.0,76.0,-0.9007529090000013,0.0
42949674228,1.0,-19.0,4.785763175900001,0.0
42949674229,1.0,38.0,-7.0636550308,1.0
42949674230,1.0,-2.0,1.9493497604999988,1.0
42949674231,0.0,-101.0,1.7878165639999999,0.0
42949674232,1.0,32.0,-1.5414099931000003,0.0
42949674233,1.0,6.0,-5.136208076700001,1.0
42949674234,1.0,-16.0,-7.507186858299999,0.0
42949674235,0.0,15.0,-5.607118411999998,0.0
42949674236,1.0,27.0,4.6269678303,0.0
42949674237,1.0,50.0,-1.1991786448,0.0
42949674238,1.0,-4.0,-6.4914442163,0.0
42949674239,1.0,-5.0,0.3066392881999995,1.0
42949674240,1.0,21.0,-5.103353867300001,1.0
42949674241,1.0,31.0,1.730321697499999,0.0
42949674242,1.0,-44.0,1.1663244353000017,1.0
42949674243,1.0,11.0,0.9418206708000021,0.0
42949674244,0.0,-18.0,0.5804243668999973,0.0
42949674245,1.0,35.0,-0.3285420943999995,0.0
42949674246,1.0,18.0,1.4565366187999977,0.0
42949674247,1.0,-24.0,-1.7987679671000016,1.0
42949674248,1.0,-50.0,-8.1752224504,1.0
42949674249,0.0,117.0,-0.28473648179999955,1.0
42949674250,1.0,21.0,1.4839151265999995,0.0
42949674251,1.0,-2.0,2.8720054757,0.0
42949674252,0.0,-42.0,-2.2806297056999973,1.0
42949674253,1.0,-18.0,0.6488706366000017,1.0
42949674254,1.0,-16.0,-6.6146475018,0.0
42949674256,1.0,-2.0,-1.4537987680000022,0.0
42949674257,1.0,1.0,-3.570157426399998,1.0
42949674258,1.0,31.0,0.2710472278999987,0.0
42949674259,0.0,106.0,0.13415468860000246,0.0
42949674260,0.0,28.0,4.388774811799998,0.0
42949674261,1.0,41.0,0.4517453799000002,0.0
42949674262,1.0,53.0,5.399041752200002,0.0
42949674263,1.0,-5.0,-2.3983572895000016,1.0
42949674264,0.0,-15.0,-0.709103353899998,1.0
42949674265,1.0,-1.0,5.765913757700002,1.0
42949674266,0.0,1.0,-0.9664613278000012,1.0
42949674267,1.0,3.0,-5.785078713200001,0.0
42949674268,0.0,8.0,-5.245722108199999,1.0
42949674269,1.0,1.0,5.045859000699998,0.0
42949674270,1.0,1.0,-2.6940451745999994,0.0
42949674271,1.0,-51.0,-5.325119780999998,1.0
42949674272,1.0,53.0,6.220396988400001,0.0
42949674273,1.0,25.0,1.081451060900001,0.0
42949674274,1.0,-33.0,3.860369609900001,0.0
42949674275,1.0,32.0,-0.7227926077999989,1.0
42949674276,0.0,130.0,-10.2231348392,1.0
42949674277,1.0,115.0,-3.3730321697,0.0
42949674278,1.0,50.0,1.0841889117,0.0
42949674279,0.0,21.0,-7.011635865900001,1.0
42949674280,0.0,112.0,-9.533196440799998,0.0
42949674281,1.0,7.0,-8.591375770099997,0.0
42949674282,1.0,50.0,5.385352498300001,0.0
42949674283,1.0,123.0,0.23271731690000053,0.0
42949674284,1.0,-69.0,0.142368240899998,1.0
42949674285,0.0,176.0,-4.520191649600001,1.0
42949674286,1.0,-23.0,5.620807665900003,0.0
42949674287,0.0,91.0,-3.6386036961000023,0.0
42949674288,1.0,-33.0,1.8179329226000007,1.0
42949674289,1.0,2.0,-2.5078713209999997,1.0
42949674290,0.0,-128.0,2.149212867900001,0.0
42949674292,1.0,10.0,-9.5112936345,1.0
42949674293,0.0,-145.0,0.09856262839999985,0.0
42949674294,0.0,-173.0,-0.29842573579999865,1.0
42949674295,0.0,-362.0,2.2039698835999992,1.0
42949674296,0.0,-129.0,-7.690622861100003,1.0
42949674297,1.0,-521.0,6.206707734399998,1.0
42949674298,1.0,-33.0,-2.792607802900001,0.0
42949674299,1.0,-245.0,2.36550308,1.0
42949674300,0.0,61.0,-7.6769336071000005,1.0
42949674301,1.0,-599.0,-1.229295003499999,0.0
42949674302,1.0,226.0,-0.5448323066999983,1.0
42949674303,1.0,48.0,2.3052703627,0.0
42949674304,0.0,8.0,1.054072553000001,1.0
42949674305,0.0,-3.0,0.39698836410000027,1.0
42949674306,1.0,-97.0,-5.442847364900004,1.0
42949674307,1.0,-83.0,-0.7885010267000006,1.0
42949674308,1.0,-138.0,-8.446269678299998,1.0
42949674309,0.0,23.0,6.6420260095,0.0
42949674310,1.0,-202.0,-8.566735112899998,1.0
42949674311,1.0,-39.0,6.001368925400001,1.0
42949674312,1.0,11.0,-0.7008898015000007,0.0
42949674313,0.0,111.0,-6.672142368199999,0.0
42949674314,1.0,392.0,1.998631074699997,0.0
42949674315,0.0,63.0,6.1409993155,0.0
42949674316,1.0,46.0,-1.1718001369,0.0
42949674317,1.0,115.0,-3.3785078712999983,0.0
42949674318,1.0,49.0,-1.2648870635999998,0.0
42949674319,1.0,59.0,4.4079397673,0.0
42949674320,1.0,-249.0,4.405201916499998,1.0
42949674321,1.0,23.0,-7.775496235399999,0.0
42949674322,1.0,17.0,6.789869952099998,1.0
42949674323,1.0,15.0,3.7563312798999995,1.0
42949674324,1.0,-13.0,1.9493497604000005,0.0
42949674325,1.0,-3.0,3.0335386721000006,1.0
42949674326,1.0,12.0,-1.609856262800001,1.0
42949674327,0.0,-3.0,1.2758384667999998,1.0
42949674328,1.0,41.0,6.9486652977,0.0
42949674329,1.0,13.0,4.084873374400001,0.0
42949674330,0.0,-82.0,-8.334017796000001,0.0
42949674331,1.0,32.0,1.6317590690999992,0.0
42949674332,1.0,-56.0,-0.060232717299999905,1.0
42949674333,1.0,24.0,6.266940451700002,1.0
42949674334,1.0,-17.0,-0.16153319639999708,1.0
42949674335,1.0,-52.0,4.5174537987,1.0
42949674337,1.0,36.0,3.630390143699998,1.0
42949674338,0.0,889.0,2.0533880903999986,1.0
42949674339,1.0,-49.0,1.3908281998000014,0.0
42949674340,1.0,14.0,-0.6078028748000008,0.0
42949674341,1.0,43.0,-0.7720739220000006,0.0
42949674342,1.0,59.0,7.129363449699998,1.0
42949674343,1.0,26.0,0.28199863110000223,1.0
42949674344,1.0,-14.0,2.4558521561000006,1.0
42949674345,1.0,-1.0,1.7932922656000017,1.0
42949674346,1.0,38.0,-4.1697467488000015,1.0
42949674347,1.0,-20.0,-5.601642710499998,1.0
42949674348,1.0,14.0,8.0355920603,1.0
42949674349,1.0,-37.0,-5.415468856999997,0.0
42949674350,0.0,-74.0,-1.1937029431999981,1.0
42949674351,1.0,-40.0,-7.507186858299999,0.0
42949674352,1.0,-133.0,-5.9767282683000005,1.0
42949674353,1.0,23.0,0.25462012320000227,0.0
42949674354,1.0,49.0,3.457905544100001,0.0
42949674355,0.0,-84.0,-1.7084188910999991,1.0
42949674356,1.0,-36.0,5.568788501,1.0
42949674357,1.0,60.0,2.7570157426,0.0
42949674358,1.0,950.0,3.3921971252999974,0.0
42949674359,1.0,76.0,4.898015058199999,0.0
42949674360,1.0,-77.0,-3.085557837099998,0.0
42949674361,1.0,159.0,-5.733059548299998,0.0
42949674362,1.0,31.0,-2.225872689900001,0.0
42949674363,1.0,25.0,-1.3579739903999979,0.0
42949674364,1.0,-40.0,-7.4387405887,1.0
42949674365,0.0,67.0,7.255304585899996,0.0
42949674366,0.0,-60.0,-7.466119096499998,1.0
42949674367,1.0,7.0,-3.6358658452999997,0.0
42949674368,0.0,25.0,-0.30116358659999776,0.0
42949674369,1.0,7.0,6.3326488706,1.0
42949674370,1.0,10.0,-1.2019164955000008,0.0
42949674371,1.0,-88.0,-0.7173169062000007,1.0
42949674372,1.0,44.0,-3.6659822040000023,0.0
42949674373,0.0,-21.0,1.8398357290000007,1.0
42949674374,0.0,14.0,4.4188911703999985,0.0
42949674375,1.0,11.0,2.5133470224999996,0.0
42949674376,1.0,3.0,-0.07939767289999722,0.0
42949674378,0.0,7.0,5.002053388099998,0.0
42949674379,1.0,1.0,1.6755646817000027,0.0
42949674380,0.0,-12.0,-4.169746748799998,1.0
42949674381,1.0,-214.0,-1.5523613963000003,1.0
42949674382,1.0,63.0,1.7440109514,0.0
42949674383,1.0,-72.0,-4.7885010267000006,1.0
42949674384,1.0,-21.0,-0.17522245039999973,0.0
